CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,,Growth rate
Company_134,Healthcare,Asia,2022,7671.1,13.7,23131,67.9,82.2,57.5,64.1,479048.1,479048.1,958096.3,,4.6
Company_134,Healthcare,Asia,2023,8772.5,11.6,21869.8,68.3,81.9,58.1,64.8,549974.3,549974.3,1099948.6,,14.4
Company_134,Healthcare,Asia,2024,9866.4,13.8,21461.4,69.5,81.3,58.4,68.8,622130.8,622130.8,1244261.5,,12.5
Company_134,Healthcare,Asia,2025,9486.5,9.5,15426.6,68.5,83.2,54.2,68.1,585666.1,585666.1,1171332.2,,-3.9
Company_135,Transportation,Asia,2015,1468.6,6.1,1657.9,45.7,16.8,61.8,58.3,953641.8,158940.3,3178806,,4.33
Company_135,Transportation,Asia,2016,1359.2,4.4,1136.2,46.9,15.3,65.5,59.8,891446.9,148574.5,2971489.7,,-7.4
Company_135,Transportation,Asia,2017,1311,4.4,503.5,49.4,19.8,66.6,61.7,834742.5,139123.7,2782474.9,,-3.6
Company_135,Transportation,Asia,2018,1222.6,3.5,720.9,51.4,23.4,70.5,60.4,760250.9,126708.5,2534169.5,,-6.7
Company_135,Transportation,Asia,2019,1129.5,-0.9,1406.6,51.7,25.7,69,60.6,691542.6,115257.1,2305141.9,,-7.6
Company_135,Transportation,Asia,2020,1197.4,-2.3,3050.7,50.7,25,67.5,59.5,736584.1,122764,2455280.4,,6
Company_135,Transportation,Asia,2021,1332.3,-1.9,2262.4,52.6,29.2,70.1,58.6,795609,132601.5,2652029.8,,11.3
Company_135,Transportation,Asia,2022,1539.9,0.6,168.4,52.3,29.3,69.2,58.5,919013.4,153168.9,3063378.1,,15.6
Company_135,Transportation,Asia,2023,1472.1,0.9,162.3,53.7,28.7,71.7,60.6,882540.6,147090.1,2941802,,-4.4
Company_135,Transportation,Asia,2024,1570.4,3,793.5,52.5,27.9,69.6,60.1,946947.9,157824.7,3156493.1,,6.7
Company_135,Transportation,Asia,2025,1673.3,3.1,808.1,54.2,29.9,68.2,64.4,994636.8,165772.8,3315456.1,,6.6
Company_136,Manufacturing,Latin America,2015,451.6,11,822,47.9,53.5,40.9,49.4,111862.5,149150,1864374.8,,4.33
Company_136,Manufacturing,Latin America,2016,484.7,10.2,851.7,48.6,52.4,41.7,51.6,121154.4,161539.2,2019240.5,,7.3
Company_136,Manufacturing,Latin America,2017,568.3,10.4,543.1,49.2,52.1,43.1,52.5,142452.5,189936.7,2374208.9,,17.2
Company_136,Manufacturing,Latin America,2018,642.9,11.5,1180.1,49.5,51,42.2,55.2,162546.9,216729.2,2709115.4,,13.1
Company_136,Manufacturing,Latin America,2019,632.9,10.1,934.1,49,50.6,43.6,52.9,160645,214193.4,2677417.1,,-1.5
Company_136,Manufacturing,Latin America,2020,700.8,10.7,1304,51,50.8,49.4,52.7,177522.3,236696.4,2958704.4,,10.7
Company_136,Manufacturing,Latin America,2021,757.1,9,896.7,53,52.9,51.9,54.1,188464.1,251285.5,3141068.8,,8
Company_136,Manufacturing,Latin America,2022,883,8.2,794.8,51.9,52.1,51.5,52.1,221252.1,295002.8,3687535.4,,16.6
Company_136,Manufacturing,Latin America,2023,1092.7,11.6,1987.8,53.5,54.3,53.2,53,268779.7,358372.9,4479661.6,,23.8
Company_136,Manufacturing,Latin America,2024,1117.7,8.2,1649.5,53.3,53,54.5,52.3,278087.4,370783.2,4634789.8,,2.3
Company_136,Manufacturing,Latin America,2025,1033.5,5.1,1097.2,54.7,53.3,54.8,56,256322.6,341763.4,4272042.9,,-7.5
Company_137,Manufacturing,Oceania,2015,1443.1,6.9,1771.9,39.7,12.7,26.7,79.8,481082.8,641443.7,8018046.7,,4.33
Company_137,Manufacturing,Oceania,2016,1145.4,9,1059.3,41.6,15.2,28.9,80.7,375722.2,500962.9,6262036.3,,-20.6
Company_137,Manufacturing,Oceania,2017,1139.6,6.6,1389.8,42,14.6,29.9,81.6,375393.2,500524.2,6256552.5,,-0.5
Company_137,Manufacturing,Oceania,2018,911.4,6.5,641.4,43.1,15.8,34,79.4,297853.2,397137.6,4964220,,-20
Company_137,Manufacturing,Oceania,2019,861.3,4.1,712.1,43.1,17.6,33.6,78.2,278277.1,371036.1,4637950.9,,-5.5
Company_137,Manufacturing,Oceania,2020,876.4,1.3,175.6,44.8,22.4,35.4,76.6,274343.2,365790.9,4572386.9,,1.8
Company_137,Manufacturing,Oceania,2021,873.1,2.7,358,45.9,24.2,35.4,78.3,269972.6,359963.5,4499543.6,,-0.4
Company_137,Manufacturing,Oceania,2022,877.2,2.5,339,46.7,22.8,38.7,78.7,273852.3,365136.4,4564204.8,,0.5
Company_137,Manufacturing,Oceania,2023,820.6,3.4,359.8,46.2,25.3,35.4,77.9,251800,335733.3,4196666.4,,-6.4
Company_137,Manufacturing,Oceania,2024,797.6,5.8,969.1,47.7,27.1,38.9,77.1,241668.8,322225.1,4027814.1,,-2.8
Company_137,Manufacturing,Oceania,2025,879.9,6.1,746.6,49.7,28.3,38.1,82.8,264415.6,352554.2,4406927.3,,10.3
Company_138,Energy,Latin America,2015,14820.4,-4.8,27157.2,45.1,39.9,62.4,32.9,13643565.9,4093069.8,136435658.9,,4.33
Company_138,Energy,Latin America,2016,13792,4.4,7942.1,45.2,43,62.4,30.2,12401263.8,3720379.1,124012637.6,,-6.9
Company_138,Energy,Latin America,2017,11854.7,-1,51841.8,45.6,42.8,64,30.1,10671794.7,3201538.4,106717947.1,,-14
Company_138,Energy,Latin America,2018,11487.4,5.8,10719.8,45.1,45.4,60.9,29.1,10136409.2,3040922.8,101364092.4,,-3.1
Company_138,Energy,Latin America,2019,9367.5,2,3342.2,45.2,48,62.6,25,8096016.4,2428804.9,80960163.6,,-18.5
Company_138,Energy,Latin America,2020,8915.4,4,5548.1,46.7,49.9,63.5,26.8,7586172.3,2275851.7,75861723,,-4.8
Company_138,Energy,Latin America,2021,7401.7,3.4,2366.3,46.6,50.8,65.4,23.6,6248807.3,1874642.2,62488073,,-17
Company_138,Energy,Latin America,2022,7092.5,5,5166.5,47.8,51.4,65.1,26.8,5957561.9,1787268.6,59575618.7,,-4.2
Company_138,Energy,Latin America,2023,5842.1,5.2,5751.3,49,51,67.5,28.6,4926639.2,1477991.8,49266392.4,,-17.6
Company_138,Energy,Latin America,2024,5018.1,8.4,3948.4,49.8,53,69.8,26.5,4159699.2,1247909.8,41596992.1,,-14.1
Company_138,Energy,Latin America,2025,4835,6.5,2944.6,48.9,54.2,69.2,23.3,3968172.7,1190451.8,39681727.2,,-3.6
Company_139,Retail,Europe,2015,1285.2,3.2,760.5,60.7,65.8,48.5,67.8,95010.7,47505.4,190021.4,,4.33
Company_139,Retail,Europe,2016,1339.9,1.6,233.9,62.3,67.7,48.6,70.6,97272.6,48636.3,194545.2,,4.3
Company_139,Retail,Europe,2017,1341.5,1.3,408.1,61.8,67.5,48.4,69.7,97629.8,48814.9,195259.7,,0.1
Company_139,Retail,Europe,2018,1382,3.5,1100,64.7,73.8,47.5,72.7,94424.7,47212.3,188849.4,,3
Company_139,Retail,Europe,2019,1450.5,2.8,544.3,65.9,75.9,48.3,73.5,97028.4,48514.2,194056.9,,5
Company_139,Retail,Europe,2020,1385.1,3.8,1202.3,66.9,75.9,48.6,76.3,92601.8,46300.9,185203.6,,-4.5
Company_139,Retail,Europe,2021,1331.8,4.4,1303.1,67.9,73.8,49.9,80,91022.5,45511.3,182045.1,,-3.8
Company_139,Retail,Europe,2022,1228.3,5.4,1097.6,68.9,75.8,49.8,81.1,82204.6,41102.3,164409.2,,-7.8
Company_139,Retail,Europe,2023,1184,5.2,885.2,67.1,73.4,48,79.9,81225.5,40612.7,162450.9,,-3.6
Company_139,Retail,Europe,2024,1142.8,7.1,1704.5,68.1,78.6,44.6,81.3,74249.4,37124.7,148498.9,,-3.5
Company_139,Retail,Europe,2025,1162,5.3,1463.9,68.5,78.5,45.8,81,75575.3,37787.7,151150.7,,1.7
Company_140,Manufacturing,Europe,2015,709.2,10.1,1502.6,34,5.4,33.8,62.9,247267.5,329690,4121124.7,,4.33
Company_140,Manufacturing,Europe,2016,739.4,10.5,910.1,33.8,1.6,36.3,63.5,263683.3,351577.7,4394721.7,,4.3
Company_140,Manufacturing,Europe,2017,820.3,7.7,731.8,34,0.4,35.8,65.8,294683.8,392911.7,4911395.9,,10.9
Company_140,Manufacturing,Europe,2018,809.9,5.8,878.7,33.9,0.8,33.2,67.6,290156.7,386875.6,4835945.5,,-1.3
Company_140,Manufacturing,Europe,2019,855.7,6.7,557.8,33.9,0.3,35.1,66.3,307540,410053.3,5125666.1,,5.7
Company_140,Manufacturing,Europe,2020,749,8,792.5,35.9,2.6,38,67.3,265589.7,354119.5,4426494.2,,-12.5
Company_140,Manufacturing,Europe,2021,765.7,7,497.3,36.8,7.1,38.2,65.1,264255.3,352340.4,4404254.7,,2.2
Company_140,Manufacturing,Europe,2022,809.9,10.3,1758.2,37.9,10.3,39.6,63.9,274074,365432,4567900.1,,5.8
Company_140,Manufacturing,Europe,2023,836.9,12.5,1368.8,39.1,11.6,39.7,65.8,280833.7,374444.9,4680561.1,,3.3
Company_140,Manufacturing,Europe,2024,852.4,11.6,1585.1,41.9,14.7,42.2,68.7,280512.9,374017.2,4675215.2,,1.8
Company_140,Manufacturing,Europe,2025,959.4,10.3,1113.9,39.9,12.2,37.7,69.9,320881.1,427841.5,5348018.8,,12.6
Company_141,Energy,Africa,2015,3521.1,-2.4,7657.8,13.5,35.1,3.1,2.3,3360589.9,1008177,33605899.1,,4.33
Company_141,Energy,Africa,2016,4071.7,-9.5,16772.2,14.9,37.9,3.8,3,3806849.3,1142054.8,38068492.7,,15.6
Company_141,Energy,Africa,2017,4385.9,0.2,118.5,17.1,40.3,6.1,4.9,4024379,1207313.7,40243790.2,,7.7
Company_141,Energy,Africa,2018,4654,-7.4,15453.6,17.8,42.4,6.7,4.3,4202481,1260744.3,42024809.9,,6.1
Company_141,Energy,Africa,2019,4814.3,-2.2,22541,18.1,43.8,6.1,4.5,4299534.9,1289860.5,42995348.6,,3.4
Company_141,Energy,Africa,2020,4637.7,-9.1,22906.7,16.4,41.3,5.4,2.4,4224556.6,1267367,42245566,,-3.7
Company_141,Energy,Africa,2021,4556.1,-6.7,9585,16.1,41,4.1,3.3,4160978.9,1248293.7,41609788.8,,-1.8
Company_141,Energy,Africa,2022,5181.3,-16.5,7992.9,16.4,39,5.1,5.2,4803755,1441126.5,48037549.7,,13.7
Company_141,Energy,Africa,2023,6017.2,-14.5,5139.9,16.8,42,2.6,5.6,5449822.5,1634946.8,54498225.2,,16.1
Company_141,Energy,Africa,2024,7276.9,-9.3,11462.4,16.2,44.1,0,4.4,6486072.3,1945821.7,64860722.9,,20.9
Company_141,Energy,Africa,2025,7528.4,-7.7,8699.6,17.8,47.2,0,6.3,6544121.3,1963236.4,65441212.7,,3.5
Company_142,Finance,North America,2015,1539,9.2,2370.1,63.1,97.4,41,50.8,15953,7976.5,39882.6,,4.33
Company_142,Finance,North America,2016,1562.2,8.1,1454.2,63.2,97.4,43.1,49.1,16194.5,8097.3,40486.3,,1.5
Company_142,Finance,North America,2017,1654.8,5.4,1787.3,64.5,100,41.8,51.8,16548.2,8274.1,41370.5,,5.9
Company_142,Finance,North America,2018,1702.5,5.8,953.1,63,100,39.7,49.4,17025,8512.5,42562.5,,2.9
Company_142,Finance,North America,2019,1948.5,5.2,1799.4,64.1,100,41.1,51.2,19485.3,9742.6,48713.2,,14.5
Company_142,Finance,North America,2020,2028.5,6.2,1094.9,65,100,42.9,52.2,20284.8,10142.4,50712.1,,4.1
Company_142,Finance,North America,2021,2273.6,5.4,1442.5,66.5,100,45.2,54.2,22736.5,11368.2,56841.2,,12.1
Company_142,Finance,North America,2022,2433.8,3.8,1538.1,65.6,99.3,45.4,52.1,24588.1,12294,61470.1,,7
Company_142,Finance,North America,2023,2736.9,5.5,1409.4,65.2,99.7,45.6,50.5,27490.5,13745.2,68726.2,,12.5
Company_142,Finance,North America,2024,2830,8.8,4031,65.4,99.8,47.9,48.6,28383.4,14191.7,70958.4,,3.4
Company_142,Finance,North America,2025,2921.6,10,3477.7,66.1,97.7,49.3,51.1,30150,15075,75374.9,,3.2
Company_143,Consumer Goods,Oceania,2015,1662,14.5,2547.6,63.2,83.4,50.6,55.6,204736.9,255921.2,1023684.7,,4.33
Company_143,Consumer Goods,Oceania,2016,1541.7,15.9,5374.4,61.6,81.6,52,51.1,193895.7,242369.6,969478.3,,-7.2
Company_143,Consumer Goods,Oceania,2017,1487.5,16.5,5177.3,65,84.1,54.5,56.4,181829.9,227287.4,909149.7,,-3.5
Company_143,Consumer Goods,Oceania,2018,1521.6,19.4,6750.5,66,86.5,53.8,57.8,180946.1,226182.6,904730.4,,2.3
Company_143,Consumer Goods,Oceania,2019,1477.8,19.1,5056.6,66.8,88.4,53.1,58.7,171753.4,214691.8,858767.1,,-2.9
Company_143,Consumer Goods,Oceania,2020,1255.1,18.9,5468.2,69,90.2,55,61.8,142788.4,178485.5,713942,,-15.1
Company_143,Consumer Goods,Oceania,2021,1331.9,16.4,4004.7,68.7,87.7,55.7,62.7,156074,195092.5,780369.9,,6.1
Company_143,Consumer Goods,Oceania,2022,1475.1,17,3902.3,70.5,87.5,59.4,64.7,173295.1,216618.9,866475.7,,10.8
Company_143,Consumer Goods,Oceania,2023,1328.4,16.2,3968.5,73.7,92.3,61.9,66.7,147076.8,183846,735383.9,,-9.9
Company_143,Consumer Goods,Oceania,2024,1307.3,17.7,5621.4,74.9,95.8,63.6,65.3,138478.4,173098,692392.2,,-1.6
Company_143,Consumer Goods,Oceania,2025,1370.7,18,4369.4,76.5,96.1,63.7,69.6,144466.1,180582.6,722330.5,,4.8
Company_144,Utilities,Oceania,2015,2004.6,7.2,1438.4,49.8,12.3,88.9,48.3,1786558.1,1116598.8,17865581.1,,4.33
Company_144,Utilities,Oceania,2016,1670.5,8.7,1565.9,49.9,11.8,87.7,50.1,1493623.6,933514.7,14936235.8,,-16.7
Company_144,Utilities,Oceania,2017,1779.5,10.7,2618,51.3,15.6,87.8,50.6,1553186.2,970741.4,15531861.7,,6.5
Company_144,Utilities,Oceania,2018,1583.8,9.8,2004.4,54.8,16.9,91.3,56.3,1370541,856588.1,13705409.7,,-11
Company_144,Utilities,Oceania,2019,1697.1,7.4,1024.4,54.7,18.1,91.5,54.5,1457065.5,910665.9,14570654.6,,7.1
Company_144,Utilities,Oceania,2020,1556.8,7,907.7,53.3,16.3,92.5,51.2,1352674.5,845421.5,13526744.8,,-8.3
Company_144,Utilities,Oceania,2021,1403.7,4.7,762.9,53.1,17.8,92.6,49.1,1207920.7,754950.5,12079207.5,,-9.8
Company_144,Utilities,Oceania,2022,1459.3,3.3,458.1,52.8,19.2,91.2,48,1244413.3,777758.3,12444132.7,,4
Company_144,Utilities,Oceania,2023,1558.3,3.3,570.7,55.9,22.7,93.9,51.2,1297934.3,811208.9,12979343.2,,6.8
Company_144,Utilities,Oceania,2024,1530.6,1.8,310.8,57,25.3,94.5,51.1,1252308,782692.5,12523080.3,,-1.8
Company_144,Utilities,Oceania,2025,1779.3,2.7,699.6,58,24.1,97.4,52.5,1468189.6,917618.5,14681896.2,,16.3
Company_145,Energy,Middle East,2015,2826.8,10.4,2800.7,28.1,3.2,58.5,22.7,3328893.9,998668.2,33288939.2,,4.33
Company_145,Energy,Middle East,2016,3247.7,13.3,8074.2,28.1,2.8,59.8,21.6,3832694.5,1149808.4,38326945.5,,14.9
Company_145,Energy,Middle East,2017,3583.1,18.6,12474.7,31.4,5.7,63.7,24.9,4156574.7,1246972.4,41565747.4,,10.3
Company_145,Energy,Middle East,2018,4020.1,16.5,9937.1,33.2,5,66.4,28.1,4684526.5,1405357.9,46845264.7,,12.2
Company_145,Energy,Middle East,2019,4518.3,24.2,16753.3,33.1,4.5,68.8,26,5279786.5,1583936,52797865.3,,12.4
Company_145,Energy,Middle East,2020,5505.1,32.8,16618.5,35.5,7.2,69.9,29.4,6329706.6,1898912,63297066.3,,21.8
Company_145,Energy,Middle East,2021,6028.7,32.5,25182.9,36.1,8.6,71,28.5,6869550.5,2060865.1,68695504.7,,9.5
Company_145,Energy,Middle East,2022,5966.7,38.6,20023.4,39.1,11.6,75.4,30.3,6676335.5,2002900.7,66763355,,-1
Company_145,Energy,Middle East,2023,6338.8,39.6,27525.1,40.6,14.5,77.3,30.1,6963017.6,2088905.3,69630175.9,,6.2
Company_145,Energy,Middle East,2024,7728.5,35.4,54321.7,40.1,12.8,76.4,31.2,8583635.6,2575090.7,85836355.6,,21.9
Company_145,Energy,Middle East,2025,9456.7,36.8,55981.8,40.8,14.5,75.8,31.9,10387255.9,3116176.8,103872559.4,,22.4
Company_146,Consumer Goods,Africa,2015,918.1,10.2,2249.6,48.1,37.8,32.3,74.2,171754.8,214693.5,858774,,4.33
Company_146,Consumer Goods,Africa,2016,829.4,14.3,2907.2,48.1,38.8,34.1,71.5,154009.6,192511.9,770047.8,,-9.7
Company_146,Consumer Goods,Africa,2017,960.4,17.8,3565.5,46.8,36.7,32.6,71.2,181120.7,226400.9,905603.6,,15.8
Company_146,Consumer Goods,Africa,2018,993.1,18,3230.2,46.3,34.8,32.7,71.4,189980.2,237475.3,949901.1,,3.4
Company_146,Consumer Goods,Africa,2019,1052.5,19.6,5150.9,48.3,36.7,35.7,72.5,198457.4,248071.8,992287.1,,6
Company_146,Consumer Goods,Africa,2020,972.5,23.4,2457.3,47.9,37.4,32.5,73.7,182488.7,228110.9,912443.6,,-7.6
Company_146,Consumer Goods,Africa,2021,910.6,20.4,1859.2,45.6,36,27,73.9,172694,215867.5,863470,,-6.4
Company_146,Consumer Goods,Africa,2022,982.8,18.4,3158.3,48.3,42.1,26.3,76.5,177957.6,222447,889788,,7.9
Company_146,Consumer Goods,Africa,2023,1083,17.2,2068.3,50.6,42.7,29,80,195216.4,244020.5,976082.1,,10.2
Company_146,Consumer Goods,Africa,2024,1117,18.3,5037.5,51.5,43,31,80.5,200769.9,250962.3,1003849.4,,3.1
Company_146,Consumer Goods,Africa,2025,1017.1,16,2187.2,50.8,42,30.1,80.4,184357.9,230447.3,921789.3,,-9
Company_147,Energy,Latin America,2015,11194.1,-16.5,16637,47.3,44.5,67.9,29.3,9947693.5,2984308,99476934.9,,4.33
Company_147,Energy,Latin America,2016,11336.5,-13.3,33701.7,47.4,46.3,68.8,27.1,9926911.7,2978073.5,99269116.6,,1.3
Company_147,Energy,Latin America,2017,11689.1,-7.8,12720.6,47.3,47,70.9,24,10179494,3053848.2,101794940,,3.1
Company_147,Energy,Latin America,2018,11814,-4,22823.9,48.6,50.7,71.3,23.8,9984066.6,2995220,99840665.6,,1.1
Company_147,Energy,Latin America,2019,10032.2,-0.5,27062.8,47.9,50.8,73.1,19.7,8467992.1,2540397.6,84679921.1,,-15.1
Company_147,Energy,Latin America,2020,9056.3,1.9,1867.8,47.4,50.2,71.2,20.8,7687521.2,2306256.3,76875211.6,,-9.7
Company_147,Energy,Latin America,2021,7932.9,-1.6,14569.5,48.2,49.5,70.9,24.3,6768802.9,2030640.9,67688028.8,,-12.4
Company_147,Energy,Latin America,2022,7656.4,1.3,1967.5,49,48,72.3,26.6,6612711.6,1983813.5,66127115.5,,-3.5
Company_147,Energy,Latin America,2023,6580.6,1.7,1986.3,49.7,49.7,69.5,30,5608161.5,1682448.5,56081615.2,,-14.1
Company_147,Energy,Latin America,2024,5920.4,4.9,3844.1,49.3,47.2,70.4,30.3,5149578.6,1544873.6,51495786.3,,-10
Company_147,Energy,Latin America,2025,5877.7,10.6,7300.3,49.8,47.7,70.6,31.1,5091530.9,1527459.3,50915308.9,,-0.7
Company_148,Healthcare,Middle East,2015,7073.8,8.6,14701.2,38.8,39.7,66.9,9.9,652342.9,652342.9,1304685.8,,4.33
Company_148,Healthcare,Middle East,2016,7585.7,9.2,16547.6,39.3,40.2,66.2,11.6,696870.1,696870.1,1393740.2,,7.2
Company_148,Healthcare,Middle East,2017,9077.4,5.4,6049.2,40.8,39.8,64.8,17.8,836230,836230,1672460,,19.7
Company_148,Healthcare,Middle East,2018,11422.1,6.8,18478.4,42.1,42.3,64.3,19.7,1032690.1,1032690.1,2065380.3,,25.8
Company_148,Healthcare,Middle East,2019,12085.8,1.6,1990.8,43.4,44.7,61.1,24.5,1072175.9,1072175.9,2144351.7,,5.8
Company_148,Healthcare,Middle East,2020,13024.6,-2.3,18297.6,44.3,46,61.2,25.8,1143470.7,1143470.7,2286941.3,,7.8
Company_148,Healthcare,Middle East,2021,13103.6,-6.3,14774,46.9,51.2,61.8,27.7,1102661.1,1102661.1,2205322.3,,0.6
Company_148,Healthcare,Middle East,2022,14850.6,-6.7,10003.9,46.6,49.9,62.3,27.5,1263411.3,1263411.3,2526822.6,,13.3
Company_148,Healthcare,Middle East,2023,16701.4,-9.5,62782.1,47.6,51.4,63.5,27.8,1403185,1403185,2806370.1,,12.5
Company_148,Healthcare,Middle East,2024,17016.9,-11.3,20766.4,46.7,49.5,64.1,26.4,1452834.4,1452834.4,2905668.8,,1.9
Company_148,Healthcare,Middle East,2025,19327.6,-8.7,48884.3,50.3,54.5,70.1,26.4,1582140,1582140,3164280,,13.6
Company_149,Technology,Africa,2015,5554.8,13.4,11890,52.2,85.5,40.9,30.3,166986.1,100191.6,333972.1,,4.33
Company_149,Technology,Africa,2016,6205.8,13.1,24231.9,52.9,86.7,41.4,30.6,184075.2,110445.1,368150.5,,11.7
Company_149,Technology,Africa,2017,7279.8,10.6,16340.6,52.9,87,43.6,28.2,215234.2,129140.5,430468.4,,17.3
Company_149,Technology,Africa,2018,8621.8,14,36030,51.6,85.4,41.9,27.6,259628.8,155777.3,519257.6,,18.4
Company_149,Technology,Africa,2019,9979,16,26688.2,51.6,87.1,41.2,26.4,294543.5,176726.1,589087,,15.7
Company_149,Technology,Africa,2020,12104.4,16.3,43705.7,51.2,83.6,38.9,31.2,372288.7,223373.2,744577.4,,21.3
Company_149,Technology,Africa,2021,14184.1,13.3,54146.3,52.8,84,40.9,33.4,434170.8,260502.5,868341.6,,17.2
Company_149,Technology,Africa,2022,16770.3,10.4,47523,53.8,88.3,40.9,32.2,488198.6,292919.2,976397.2,,18.2
Company_149,Technology,Africa,2023,21151,11.7,70650.1,56.1,91,45.1,32.1,595458.8,357275.3,1190917.6,,26.1
Company_149,Technology,Africa,2024,23516.2,11.2,68407.1,55.6,91.9,44.3,30.8,654822.1,392893.3,1309644.2,,11.2
Company_149,Technology,Africa,2025,26430.6,13.4,72081.9,55.8,90.3,45.6,31.5,750679.4,450407.6,1501358.7,,12.4
Company_150,Manufacturing,North America,2015,1784.9,3.8,1440,62.2,33.8,94.2,58.6,515945.9,687927.8,8599097.7,,4.33
Company_150,Manufacturing,North America,2016,1887.6,0,7470.6,60.6,33.4,91.5,56.9,547212.4,729616.5,9120205.9,,5.8
Company_150,Manufacturing,North America,2017,1948,-1.7,2636.9,60.8,34.8,90.8,56.9,559016.5,745355.3,9316941.3,,3.2
Company_150,Manufacturing,North America,2018,2209.4,-4.3,6957.8,62.4,36.9,90.4,60.1,624399.7,832532.9,10406661.3,,13.4
Company_150,Manufacturing,North America,2019,2263.9,-3.7,8981.3,63.4,37.8,91,61.6,635437,847249.4,10590617.5,,2.5
Company_150,Manufacturing,North America,2020,2578.1,-4.1,11501.9,63.8,38.6,91.8,60.9,718896.9,958529.2,11981614.9,,13.9
Company_150,Manufacturing,North America,2021,2757.1,-7.4,5688.6,66.5,40,94.7,64.9,760844.3,1014459.1,12680739,,6.9
Company_150,Manufacturing,North America,2022,2763.9,-9.3,8384,67.1,42.1,94.2,65,750865.3,1001153.7,12514421.5,,0.2
Company_150,Manufacturing,North America,2023,2583.2,-11.5,1522.7,68.8,45,95.8,65.6,685868.3,914491.1,11431139.2,,-6.5
Company_150,Manufacturing,North America,2024,2411.5,-16.1,11720.1,71.1,48.2,98.3,66.9,624152,832202.6,10402532.8,,-6.6
Company_150,Manufacturing,North America,2025,2485.5,-14.4,9065.1,72.1,49.8,97,69.5,634800.7,846400.9,10580011.5,,3.1
Company_151,Healthcare,Latin America,2015,3094,6.2,2622.2,37.1,47.4,55,8.9,268583.8,268583.8,537167.7,,4.33
Company_151,Healthcare,Latin America,2016,3689.4,4.4,3247.4,35.7,49.1,52.4,5.5,315916.6,315916.6,631833.3,,19.2
Company_151,Healthcare,Latin America,2017,4686.1,3.7,2531.2,36.4,49.3,52.6,7.3,400621.8,400621.8,801243.5,,27
Company_151,Healthcare,Latin America,2018,5934.2,7,7506.3,35.1,48.4,55.4,1.6,511249.4,511249.4,1022498.9,,26.6
Company_151,Healthcare,Latin America,2019,7326.9,10,10526.3,36.2,49.1,55.6,3.9,627209.6,627209.6,1254419.1,,23.5
Company_151,Healthcare,Latin America,2020,8400.2,7.1,12657.7,37.5,49.5,58.2,5,717032,717032,1434064,,14.6
Company_151,Healthcare,Latin America,2021,9585.9,5.8,6109.1,36.2,43.7,57.8,7,856829.5,856829.5,1713658.9,,14.1
Company_151,Healthcare,Latin America,2022,10424.2,4.6,10375.2,36.4,42.7,57.6,9,939667.4,939667.4,1879334.7,,8.7
Company_151,Healthcare,Latin America,2023,11028.4,5,7631.1,36.2,43.1,56.8,8.8,990741.6,990741.6,1981483.1,,5.8
Company_151,Healthcare,Latin America,2024,13106.9,0.2,459,38.6,47.6,55,13,1135677.8,1135677.8,2271355.6,,18.8
Company_151,Healthcare,Latin America,2025,14651.3,-1.6,60950.1,39.5,49.5,54.3,14.5,1250007,1250007,2500014,,11.8
Company_152,Technology,Latin America,2015,26753.8,23.4,195544.2,60.6,88.9,66.4,26.6,773128.6,463877.2,1546257.2,,4.33
Company_152,Technology,Latin America,2016,28121.2,30.5,130208.7,61.2,90.5,65.7,27.5,796835.7,478101.4,1593671.3,,5.1
Company_152,Technology,Latin America,2017,26760,30.3,204129.8,62,91.8,67.1,27,745501.7,447301,1491003.3,,-4.8
Company_152,Technology,Latin America,2018,28593.4,29.3,141961.5,63.6,95.4,67.4,27.9,760604.5,456362.7,1521209,,6.9
Company_152,Technology,Latin America,2019,27304.3,32.4,216340.2,65,95.9,69,30,721682.8,433009.7,1443365.7,,-4.5
Company_152,Technology,Latin America,2020,26259.6,27.5,169549.2,64.2,96,67.4,29.4,693325.8,415995.5,1386651.7,,-3.8
Company_152,Technology,Latin America,2021,24202.1,27.4,205427.6,64.7,94.3,69.8,30.2,653696.7,392218,1307393.4,,-7.8
Company_152,Technology,Latin America,2022,25661.6,30,218048.3,65.8,99,69.3,29.3,650543.3,390326,1301086.7,,6
Company_152,Technology,Latin America,2023,26078.3,31.7,258855.5,66.4,100,69.8,29.4,651958.2,391174.9,1303916.4,,1.6
Company_152,Technology,Latin America,2024,23609,32.9,217726.5,66.3,100,69.6,29.3,590225.7,354135.4,1180451.4,,-9.5
Company_152,Technology,Latin America,2025,22132.7,31.3,135427.5,66.8,99.5,73.4,27.5,556871.5,334122.9,1113743,,-6.3
Company_153,Consumer Goods,Oceania,2015,759.3,11.5,940.1,58.2,41.7,67.2,65.7,137860.9,172326.2,689304.7,,4.33
Company_153,Consumer Goods,Oceania,2016,805.9,10.1,1209,57,38.4,67,65.6,150089.1,187611.4,750445.6,,6.1
Company_153,Consumer Goods,Oceania,2017,779.8,9.5,1140.7,56.3,39.1,65.4,64.4,144417.4,180521.8,722087.2,,-3.2
Company_153,Consumer Goods,Oceania,2018,753.3,9.2,1706.9,56.7,38.4,67.5,64.2,140277.5,175346.9,701387.6,,-3.4
Company_153,Consumer Goods,Oceania,2019,830.6,11.4,2164.6,57,39.3,66.4,65.4,153677.1,192096.4,768385.6,,10.3
